loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,issue_year,issue_month,loan_status,is_default,dti_bucket,income_bracket,loan_to_income,risk_tier,term_months
100124,15000,60 months,10.79,324.57,B,B3,1 year,MORTGAGE,25501.69,home_improvement,TX,29.99,0,0,20,0,59.9,30,2020,6,Fully Paid,0,High (20-30%),Low (<40k),0.588,Low Risk,60
100125,20000,60 months,7.59,401.61,A,A2,8 years,MORTGAGE,36196.39,debt_consolidation,CA,32.8,1,2,24,0,39.9,36,2023,6,Fully Paid,0,Very High (30%+),Low (<40k),0.553,Low Risk,60
100126,18000,36 months,20.72,675.57,E,E3,1 year,RENT,84987.72,credit_card,VA,17.86,0,1,16,0,43.1,24,2022,1,Charged Off,1,Moderate (10-20%),Upper-Middle (70-100k),0.212,High Risk,36
100127,12000,36 months,12.5,401.44,C,C2,< 1 year,OWN,40063.5,debt_consolidation,MI,35.6,0,0,19,0,34.1,21,2022,2,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.3,Medium Risk,36
100128,7500,36 months,21.24,283.49,E,E4,9 years,RENT,54862.11,debt_consolidation,MI,5.43,0,1,20,0,31.3,37,2021,12,Current,0,Low (<10%),Lower-Middle (40-70k),0.137,High Risk,36
100129,15000,36 months,11.98,498.07,B,B4,3 years,RENT,65393.9,moving,FL,24.28,0,0,6,0,47.8,10,2021,2,Current,0,High (20-30%),Lower-Middle (40-70k),0.229,Low Risk,36
100130,12000,36 months,9.53,384.56,B,B3,< 1 year,MORTGAGE,72092.73,debt_consolidation,NY,21.79,0,2,14,0,81.7,28,2021,8,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.166,Low Risk,36
100131,7500,60 months,14.19,175.25,C,C5,5 years,RENT,43091.34,moving,TX,28.44,0,2,12,0,45.8,24,2022,9,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.174,Medium Risk,60
100132,25000,36 months,22.88,966.18,E,E4,6 years,RENT,59739.36,debt_consolidation,CA,19.68,1,0,24,0,60.6,38,2021,12,Late (31-120 days),1,Moderate (10-20%),Lower-Middle (40-70k),0.418,High Risk,36
100133,12000,60 months,22.23,333.0,E,E4,< 1 year,MORTGAGE,46351.78,debt_consolidation,GA,2.38,0,4,20,0,25.6,25,2022,6,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.259,High Risk,60
100134,15000,36 months,18.49,545.98,D,D3,2 years,RENT,88259.55,moving,MA,13.34,3,0,4,0,20.1,22,2021,5,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.17,Medium Risk,36
100135,25000,60 months,15.02,595.01,D,D5,< 1 year,MORTGAGE,67539.86,home_improvement,GA,32.37,0,1,24,0,72.3,32,2021,12,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.37,Medium Risk,60
100136,7500,60 months,12.02,166.91,C,C2,5 years,RENT,39255.13,debt_consolidation,WA,33.68,0,3,16,0,28.1,17,2021,5,Current,0,Very High (30%+),Low (<40k),0.191,Medium Risk,60
100137,30000,36 months,21.56,1138.9,E,E1,8 years,MORTGAGE,63024.07,debt_consolidation,MI,14.31,0,1,11,0,62.5,14,2023,8,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.476,High Risk,36
100138,20000,36 months,9.43,640.0,B,B4,1 year,MORTGAGE,23741.89,debt_consolidation,IN,5.35,0,0,16,0,51.1,32,2023,9,Fully Paid,0,Low (<10%),Low (<40k),0.842,Low Risk,36
100139,10000,36 months,11.22,328.43,B,B4,2 years,MORTGAGE,53496.01,medical,FL,14.41,0,3,5,0,89.2,22,2019,10,Late (31-120 days),1,Moderate (10-20%),Lower-Middle (40-70k),0.187,Low Risk,36
100140,15000,60 months,7.16,298.15,A,A5,10+ years,OWN,83652.69,major_purchase,NC,38.64,0,0,22,0,78.2,41,2021,9,Late (31-120 days),1,Very High (30%+),Upper-Middle (70-100k),0.179,Low Risk,60
100141,20000,36 months,13.9,682.58,C,C2,1 year,MORTGAGE,94490.9,credit_card,TX,34.36,0,3,17,0,65.7,25,2022,2,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.212,Medium Risk,36
100142,10000,36 months,11.22,328.43,B,B4,3 years,RENT,108727.48,debt_consolidation,WA,7.97,0,1,18,0,54.4,27,2023,1,Current,0,Low (<10%),High (100k+),0.092,Low Risk,36
100143,18000,36 months,6.09,548.33,A,A2,3 years,RENT,38459.71,credit_card,FL,36.24,0,2,7,0,31.2,7,2019,5,Late (31-120 days),1,Very High (30%+),Low (<40k),0.468,Low Risk,36
100144,10000,36 months,6.36,305.85,A,A1,3 years,MORTGAGE,84236.54,credit_card,TN,20.72,1,1,12,0,54.8,15,2022,8,Current,0,High (20-30%),Upper-Middle (70-100k),0.119,Low Risk,36
100145,5000,36 months,12.91,168.25,C,C3,6 years,MORTGAGE,38793.06,credit_card,GA,9.86,0,1,10,0,53.1,14,2020,10,Charged Off,1,Low (<10%),Low (<40k),0.129,Medium Risk,36
100146,20000,36 months,11.69,661.33,B,B2,10+ years,RENT,81352.92,debt_consolidation,WI,6.56,0,1,7,1,6.1,21,2020,8,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.246,Low Risk,36
100147,18000,36 months,6.91,555.05,A,A2,4 years,MORTGAGE,55674.3,vacation,MO,37.96,0,1,15,0,18.0,24,2023,12,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.323,Low Risk,36
100148,20000,36 months,22.17,765.57,E,E3,2 years,RENT,26392.73,debt_consolidation,MO,17.48,0,0,7,0,82.9,10,2023,2,Fully Paid,0,Moderate (10-20%),Low (<40k),0.758,High Risk,36
100149,20000,36 months,18.42,727.27,D,D5,10+ years,MORTGAGE,66701.17,debt_consolidation,MO,9.28,0,0,23,1,1.2,34,2022,8,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.3,Medium Risk,36
100150,20000,36 months,21.06,754.12,E,E2,9 years,OWN,42159.86,debt_consolidation,TX,35.79,0,0,20,0,4.5,20,2023,1,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.474,High Risk,36
100151,20000,36 months,13.07,674.55,C,C2,10+ years,MORTGAGE,28125.25,medical,CA,22.56,0,0,14,0,10.2,33,2020,2,Fully Paid,0,High (20-30%),Low (<40k),0.711,Medium Risk,36
100152,15000,36 months,18.8,548.32,D,D1,2 years,RENT,69366.12,credit_card,OH,30.35,0,1,9,0,41.9,13,2022,9,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.216,Medium Risk,36
100153,10000,36 months,10.91,326.96,B,B4,< 1 year,MORTGAGE,177264.8,small_business,GA,35.18,0,2,5,0,77.4,6,2019,4,Fully Paid,0,Very High (30%+),High (100k+),0.056,Low Risk,36
100154,15000,36 months,10.18,485.28,B,B5,8 years,OWN,40440.23,debt_consolidation,PA,14.49,0,2,22,1,23.0,41,2022,9,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.371,Low Risk,36
100155,10000,60 months,20.21,266.11,E,E2,8 years,RENT,57542.67,car,FL,32.67,0,1,8,0,75.4,23,2021,10,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.174,High Risk,60
100156,15000,60 months,8.34,306.59,A,A2,4 years,MORTGAGE,26507.71,small_business,MD,28.58,0,1,5,0,93.3,21,2023,7,Fully Paid,0,High (20-30%),Low (<40k),0.566,Low Risk,60
100157,10000,60 months,8.59,205.6,A,A5,5 years,RENT,77406.09,moving,NY,7.81,0,3,18,0,72.7,34,2020,4,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.129,Low Risk,60
100158,7500,60 months,11.35,164.38,B,B3,7 years,MORTGAGE,87897.54,small_business,CA,3.9,0,2,18,0,5.2,25,2023,3,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.085,Low Risk,60
100159,20000,36 months,26.52,811.36,F,F3,1 year,OWN,63793.32,home_improvement,IL,25.0,1,3,9,2,31.3,15,2020,8,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.314,High Risk,36
100160,10000,36 months,6.06,304.49,A,A1,4 years,RENT,73448.48,small_business,MO,17.22,0,0,17,0,68.5,25,2022,6,Current,0,Moderate (10-20%),Upper-Middle (70-100k),0.136,Low Risk,36
100161,15000,60 months,18.14,382.04,D,D3,9 years,OWN,50929.14,debt_consolidation,MI,13.01,0,0,18,0,97.1,19,2021,11,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.295,Medium Risk,60
100162,12000,60 months,13.82,278.1,C,C3,9 years,MORTGAGE,77693.26,debt_consolidation,MA,27.59,0,1,7,0,29.7,26,2020,2,Charged Off,1,High (20-30%),Upper-Middle (70-100k),0.154,Medium Risk,60
100163,18000,36 months,17.7,648.04,D,D3,3 years,RENT,140069.32,debt_consolidation,FL,12.52,0,3,2,0,10.6,20,2020,6,Current,0,Moderate (10-20%),High (100k+),0.129,Medium Risk,36
100164,15000,36 months,12.15,499.29,C,C1,9 years,RENT,55898.71,medical,MI,37.59,0,2,7,0,66.5,22,2019,9,Current,0,Very High (30%+),Lower-Middle (40-70k),0.268,Medium Risk,36
100165,18000,36 months,13.3,609.1,C,C4,< 1 year,MORTGAGE,74994.11,home_improvement,MO,23.58,0,3,21,0,9.1,33,2020,9,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.24,Medium Risk,36
100166,5000,36 months,6.74,153.79,A,A3,1 year,RENT,73638.51,debt_consolidation,MO,26.91,0,2,7,0,49.4,25,2020,11,Fully Paid,0,High (20-30%),Upper-Middle (70-100k),0.068,Low Risk,36
100167,12000,36 months,14.31,411.94,C,C3,6 years,RENT,105795.24,debt_consolidation,IL,31.99,0,1,10,0,78.7,27,2021,4,Charged Off,1,Very High (30%+),High (100k+),0.113,Medium Risk,36
100168,5000,60 months,14.81,118.45,C,C3,3 years,MORTGAGE,43670.45,credit_card,NJ,0.88,0,2,23,0,21.0,26,2023,5,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.114,Medium Risk,60
100169,25000,60 months,8.36,511.23,A,A5,3 years,MORTGAGE,24389.87,small_business,CA,28.82,0,1,5,0,25.0,16,2023,9,Fully Paid,0,High (20-30%),Low (<40k),1.025,Low Risk,60
100170,10000,36 months,20.31,373.22,E,E5,2 years,RENT,48853.93,credit_card,IL,22.13,0,0,11,0,34.5,27,2021,7,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.205,High Risk,36
100171,7500,36 months,6.69,230.52,A,A4,1 year,MORTGAGE,36933.24,small_business,CA,0.08,1,0,18,0,73.2,28,2019,10,Fully Paid,0,Low (<10%),Low (<40k),0.203,Low Risk,36
100172,18000,36 months,13.01,606.58,C,C3,< 1 year,MORTGAGE,53233.76,home_improvement,MA,30.15,0,1,11,0,20.4,11,2023,1,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.338,Medium Risk,36
100173,7500,36 months,13.01,252.74,C,C5,4 years,MORTGAGE,59879.85,home_improvement,IN,8.25,0,0,8,0,1.8,8,2022,10,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.125,Medium Risk,36
100174,18000,60 months,11.19,393.07,B,B1,2 years,RENT,87452.53,credit_card,MD,8.14,0,0,20,0,40.5,21,2019,2,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.206,Low Risk,60
100175,18000,60 months,6.55,352.61,A,A4,< 1 year,RENT,51806.91,debt_consolidation,WA,21.82,1,0,23,0,23.2,37,2022,8,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.347,Low Risk,60
100176,18000,36 months,7.39,559.0,A,A4,1 year,MORTGAGE,72633.74,credit_card,FL,19.36,0,2,9,0,58.4,17,2019,5,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.248,Low Risk,36
100177,7500,36 months,11.23,246.36,B,B4,9 years,OWN,32469.01,major_purchase,NY,35.62,0,2,22,0,85.3,25,2022,8,Fully Paid,0,Very High (30%+),Low (<40k),0.231,Low Risk,36
100178,7500,36 months,12.72,251.69,C,C1,< 1 year,MORTGAGE,54558.47,debt_consolidation,MD,7.52,0,1,24,0,95.8,41,2022,1,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.137,Medium Risk,36
100179,10000,36 months,13.39,338.82,C,C4,9 years,MORTGAGE,81310.04,small_business,FL,32.95,0,2,24,0,78.7,29,2021,6,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.123,Medium Risk,36
100180,20000,36 months,8.67,632.93,A,A5,10+ years,MORTGAGE,64072.78,major_purchase,OH,17.16,0,0,9,0,82.5,21,2019,4,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.312,Low Risk,36
100181,20000,60 months,25.99,598.69,F,F5,2 years,MORTGAGE,66952.03,debt_consolidation,WA,39.91,0,2,18,0,2.2,20,2022,3,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.299,High Risk,60
100182,10000,36 months,8.12,313.92,A,A2,4 years,OWN,49410.6,credit_card,FL,37.54,0,1,20,0,67.6,30,2021,2,Current,0,Very High (30%+),Lower-Middle (40-70k),0.202,Low Risk,36
100183,12000,36 months,10.9,392.3,B,B5,5 years,MORTGAGE,54293.84,major_purchase,AZ,19.77,0,3,12,0,83.3,22,2022,7,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.221,Low Risk,36
100184,10000,36 months,17.59,359.47,D,D1,5 years,MORTGAGE,94267.67,home_improvement,AZ,7.17,0,1,15,0,1.9,32,2023,6,Current,0,Low (<10%),Upper-Middle (70-100k),0.106,Medium Risk,36
100185,7500,36 months,13.21,253.46,C,C2,3 years,RENT,115642.22,major_purchase,VA,11.08,0,0,9,0,5.2,19,2023,11,Fully Paid,0,Moderate (10-20%),High (100k+),0.065,Medium Risk,36
100186,18000,36 months,11.93,597.26,B,B5,2 years,RENT,60568.17,car,MA,5.01,0,0,24,0,94.1,31,2021,1,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.297,Low Risk,36
100187,10000,36 months,19.34,368.28,E,E5,1 year,MORTGAGE,59101.87,debt_consolidation,MI,8.43,2,2,21,1,14.7,35,2020,8,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.169,High Risk,36
100188,7500,36 months,9.7,240.95,B,B5,4 years,RENT,100324.44,car,MO,2.5,0,1,7,0,82.9,8,2022,8,Fully Paid,0,Low (<10%),High (100k+),0.075,Low Risk,36
100189,5000,36 months,13.46,169.58,C,C4,8 years,MORTGAGE,32456.13,debt_consolidation,TX,12.26,0,4,10,0,34.7,22,2019,7,Fully Paid,0,Moderate (10-20%),Low (<40k),0.154,Medium Risk,36
100190,25000,36 months,22.06,955.54,E,E1,5 years,MORTGAGE,20000.0,debt_consolidation,NY,26.24,0,0,17,0,12.3,34,2023,1,Current,0,High (20-30%),Low (<40k),1.25,High Risk,36
100191,12000,60 months,8.21,244.52,A,A3,6 years,OWN,132482.91,major_purchase,PA,16.11,0,2,7,0,21.9,9,2023,8,Current,0,Moderate (10-20%),High (100k+),0.091,Low Risk,60
100192,25000,36 months,11.82,828.21,B,B3,3 years,MORTGAGE,68447.79,debt_consolidation,WI,13.51,1,2,8,0,0.1,11,2020,1,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.365,Low Risk,36
100193,12000,60 months,12.28,268.63,C,C5,7 years,RENT,112730.54,debt_consolidation,WA,1.6,0,0,8,0,46.6,12,2022,7,Fully Paid,0,Low (<10%),High (100k+),0.106,Medium Risk,60
100194,20000,36 months,24.59,790.87,F,F2,8 years,MORTGAGE,57731.93,small_business,WI,24.61,3,2,2,0,92.8,21,2021,12,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.346,High Risk,36
100195,10000,36 months,17.43,358.67,D,D1,7 years,RENT,20769.59,debt_consolidation,OH,15.19,0,3,12,0,21.1,28,2021,6,Late (31-120 days),1,Moderate (10-20%),Low (<40k),0.481,Medium Risk,36
100196,20000,36 months,7.57,622.77,A,A3,7 years,OWN,49631.76,debt_consolidation,IN,38.46,0,1,7,0,19.2,25,2021,1,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.403,Low Risk,36
100197,18000,36 months,10.37,583.94,B,B2,2 years,RENT,52633.88,debt_consolidation,GA,13.88,0,3,2,0,34.3,11,2023,12,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.342,Low Risk,36
100198,10000,36 months,6.82,307.95,A,A4,2 years,OWN,61018.6,small_business,TN,10.92,1,0,18,0,46.2,32,2021,12,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.164,Low Risk,36
100199,18000,60 months,24.76,525.79,F,F1,3 years,MORTGAGE,75082.27,debt_consolidation,CA,24.15,1,0,21,0,68.2,26,2022,10,Charged Off,1,High (20-30%),Upper-Middle (70-100k),0.24,High Risk,60
100200,7500,36 months,12.14,249.61,C,C1,7 years,MORTGAGE,35933.51,car,MO,34.92,0,2,11,0,1.1,30,2021,8,Fully Paid,0,Very High (30%+),Low (<40k),0.209,Medium Risk,36
100201,25000,60 months,6.68,491.26,A,A5,2 years,MORTGAGE,58971.55,credit_card,VA,27.99,0,3,8,0,56.8,20,2020,10,Late (31-120 days),1,High (20-30%),Lower-Middle (40-70k),0.424,Low Risk,60
100202,5000,36 months,12.15,166.43,C,C2,< 1 year,RENT,27330.44,home_improvement,MI,24.56,0,0,22,0,82.1,36,2021,10,Charged Off,1,High (20-30%),Low (<40k),0.183,Medium Risk,36
100203,25000,36 months,7.08,772.84,A,A1,7 years,MORTGAGE,48763.54,small_business,WA,7.31,0,0,18,0,1.7,20,2023,10,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.513,Low Risk,36
100204,30000,36 months,10.97,981.74,B,B3,6 years,MORTGAGE,46437.05,small_business,MA,16.71,0,1,13,0,7.7,15,2023,1,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.646,Low Risk,36
100205,10000,36 months,19.42,368.69,E,E2,4 years,RENT,58495.71,debt_consolidation,FL,27.03,0,0,9,0,82.7,24,2022,6,Current,0,High (20-30%),Lower-Middle (40-70k),0.171,High Risk,36
100206,10000,60 months,9.79,211.44,B,B3,8 years,RENT,52964.26,debt_consolidation,PA,15.18,0,2,19,0,67.7,36,2023,6,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.189,Low Risk,60
100207,10000,60 months,24.73,291.93,F,F5,1 year,RENT,40635.38,credit_card,NC,10.05,0,0,6,0,57.3,15,2023,4,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.246,High Risk,60
100208,10000,36 months,11.19,328.29,B,B1,10+ years,MORTGAGE,99309.98,other,VA,10.64,0,3,24,0,68.8,37,2020,4,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.101,Low Risk,36
100209,7500,36 months,12.48,250.83,C,C1,9 years,RENT,43763.02,debt_consolidation,NC,30.29,0,0,15,0,60.2,17,2023,7,Current,0,Very High (30%+),Lower-Middle (40-70k),0.171,Medium Risk,36
100210,12000,36 months,11.78,397.31,B,B2,Unknown,MORTGAGE,56250.29,vacation,VA,15.72,0,0,12,0,24.8,26,2019,11,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.213,Low Risk,36
100211,20000,60 months,16.7,493.83,D,D4,7 years,RENT,42873.59,debt_consolidation,TN,8.97,0,0,5,0,87.1,19,2021,5,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.466,Medium Risk,60
100212,15000,36 months,17.78,540.63,D,D4,3 years,MORTGAGE,40092.63,debt_consolidation,TX,36.43,0,1,23,0,17.1,38,2020,6,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.374,Medium Risk,36
100213,10000,36 months,11.69,330.66,B,B4,5 years,OWN,35211.31,small_business,WI,16.45,0,1,10,0,10.6,13,2019,12,Fully Paid,0,Moderate (10-20%),Low (<40k),0.284,Low Risk,36
100214,12000,36 months,7.33,372.34,A,A2,4 years,OWN,43980.65,debt_consolidation,TX,30.47,0,1,21,0,42.7,30,2023,11,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.273,Low Risk,36
100215,20000,36 months,10.67,651.65,B,B3,< 1 year,OWN,34009.8,other,CA,32.74,0,1,16,0,79.1,25,2019,11,Fully Paid,0,Very High (30%+),Low (<40k),0.588,Low Risk,36
100216,25000,60 months,19.61,656.93,E,E4,7 years,MORTGAGE,73692.23,debt_consolidation,IL,12.95,0,2,23,0,21.2,38,2020,9,Late (31-120 days),1,Moderate (10-20%),Upper-Middle (70-100k),0.339,High Risk,60
100217,5000,36 months,24.86,198.43,F,F1,3 years,MORTGAGE,52841.32,small_business,MD,10.34,2,0,5,1,66.4,6,2022,8,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.095,High Risk,36
100218,10000,60 months,10.8,216.43,B,B5,3 years,MORTGAGE,33508.83,small_business,FL,28.59,1,0,2,0,68.0,14,2020,4,Fully Paid,0,High (20-30%),Low (<40k),0.298,Low Risk,60
100219,5000,60 months,10.78,108.16,B,B3,6 years,MORTGAGE,47771.97,debt_consolidation,MA,12.94,1,1,13,0,83.2,29,2022,11,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.105,Low Risk,60
100220,18000,36 months,9.0,572.4,B,B3,2 years,OWN,91728.59,credit_card,TX,38.31,0,0,14,0,38.9,18,2020,6,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.196,Low Risk,36
100221,5000,60 months,12.26,111.88,C,C5,9 years,MORTGAGE,57551.38,debt_consolidation,TX,18.55,0,0,21,0,59.2,26,2019,4,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.087,Medium Risk,60
100222,12000,60 months,18.22,306.16,D,D1,8 years,RENT,57127.91,credit_card,WA,26.95,0,4,23,0,19.6,33,2022,12,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.21,Medium Risk,60
100223,30000,36 months,18.33,1089.54,D,D3,10+ years,MORTGAGE,50155.93,small_business,PA,2.67,0,1,3,0,27.2,13,2023,8,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.598,Medium Risk,36
100224,30000,60 months,14.72,709.3,C,C3,4 years,RENT,39549.44,debt_consolidation,WA,37.66,0,2,23,0,67.6,42,2023,7,Fully Paid,0,Very High (30%+),Low (<40k),0.759,Medium Risk,60
100225,30000,36 months,17.34,1074.67,D,D2,2 years,RENT,91409.64,debt_consolidation,NY,2.48,0,0,18,0,45.2,20,2021,10,Current,0,Low (<10%),Upper-Middle (70-100k),0.328,Medium Risk,36
100226,15000,36 months,13.33,507.8,C,C5,9 years,RENT,64874.94,credit_card,MO,6.06,0,1,7,0,29.7,26,2022,4,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.231,Medium Risk,36
100227,15000,36 months,14.62,517.19,C,C2,1 year,MORTGAGE,57467.76,home_improvement,AZ,32.12,1,0,19,0,55.8,34,2021,7,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.261,Medium Risk,36
100228,25000,36 months,14.37,858.94,C,C3,9 years,OTHER,35089.08,debt_consolidation,PA,27.14,0,1,7,0,4.0,18,2022,1,Current,0,High (20-30%),Low (<40k),0.712,Medium Risk,36
100229,5000,60 months,8.85,103.43,A,A4,6 years,RENT,41147.92,credit_card,MA,3.45,0,0,3,0,2.4,22,2022,10,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.122,Low Risk,60
100230,12000,36 months,12.59,401.96,C,C3,1 year,MORTGAGE,54817.09,home_improvement,TN,2.72,0,1,15,0,60.5,21,2019,7,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.219,Medium Risk,36
100231,10000,36 months,17.09,356.98,D,D5,10+ years,RENT,24816.96,debt_consolidation,MA,3.2,1,4,4,1,38.5,9,2020,4,Fully Paid,0,Low (<10%),Low (<40k),0.403,Medium Risk,36
100232,15000,36 months,6.21,457.76,A,A3,8 years,OWN,58134.36,small_business,TX,38.39,0,3,10,0,64.6,26,2019,12,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.258,Low Risk,36
100233,12000,36 months,27.49,493.06,G,G4,10+ years,MORTGAGE,85869.91,major_purchase,MO,14.33,0,0,14,0,55.5,24,2021,9,Charged Off,1,Moderate (10-20%),Upper-Middle (70-100k),0.14,High Risk,36
100234,5000,60 months,10.74,108.06,B,B4,4 years,RENT,68737.99,debt_consolidation,MA,4.59,0,0,19,0,58.8,20,2022,7,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.073,Low Risk,60
100235,18000,60 months,16.3,440.6,D,D3,7 years,RENT,55582.82,credit_card,MD,29.21,0,1,19,0,73.1,30,2023,1,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.324,Medium Risk,60
100236,12000,36 months,23.56,468.03,F,F3,2 years,RENT,67930.14,debt_consolidation,VA,39.86,0,0,24,0,12.8,31,2022,11,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.177,High Risk,36
100237,7500,36 months,10.97,245.43,B,B1,7 years,MORTGAGE,20000.0,debt_consolidation,MI,8.98,0,0,8,0,4.3,25,2020,8,Fully Paid,0,Low (<10%),Low (<40k),0.375,Low Risk,36
100238,10000,60 months,13.32,229.17,C,C5,9 years,RENT,58305.09,credit_card,PA,7.31,0,0,7,0,31.9,19,2019,1,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.172,Medium Risk,60
100239,15000,36 months,9.76,482.32,B,B5,10+ years,MORTGAGE,45880.3,debt_consolidation,MD,19.78,0,0,24,0,61.2,42,2020,8,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.327,Low Risk,36
100240,15000,36 months,10.31,486.19,B,B2,8 years,RENT,69710.53,debt_consolidation,WI,30.91,1,0,10,0,38.7,24,2021,9,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.215,Low Risk,36
100241,15000,36 months,21.26,567.13,E,E5,9 years,MORTGAGE,37621.36,debt_consolidation,NC,37.27,0,3,9,0,4.9,11,2019,4,Fully Paid,0,Very High (30%+),Low (<40k),0.399,High Risk,36
100242,25000,36 months,13.07,843.19,C,C4,6 years,OWN,133975.92,home_improvement,AZ,37.27,0,4,20,0,76.6,24,2022,10,Fully Paid,0,Very High (30%+),High (100k+),0.187,Medium Risk,36
100243,10000,36 months,14.18,342.65,C,C2,3 years,MORTGAGE,57600.0,debt_consolidation,MD,8.26,0,2,16,0,81.2,31,2019,3,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.174,Medium Risk,36
100244,25000,36 months,26.15,1009.26,F,F3,6 years,OWN,46084.41,major_purchase,PA,21.84,0,1,19,0,68.3,24,2019,2,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.542,High Risk,36
100245,7500,60 months,8.58,154.16,A,A3,7 years,RENT,167160.27,vacation,MD,13.15,1,0,21,0,31.3,36,2022,4,Charged Off,1,Moderate (10-20%),High (100k+),0.045,Low Risk,60
100246,5000,60 months,12.51,112.52,C,C3,8 years,MORTGAGE,92620.74,home_improvement,CA,15.34,0,1,19,0,57.8,22,2023,3,Late (31-120 days),1,Moderate (10-20%),Upper-Middle (70-100k),0.054,Medium Risk,60
100247,7500,36 months,22.69,289.11,E,E5,1 year,MORTGAGE,52173.34,car,MA,5.57,1,0,16,0,35.0,21,2023,2,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.144,High Risk,36
100248,5000,36 months,15.56,174.7,D,D5,8 years,RENT,52711.4,debt_consolidation,OH,14.29,0,1,24,0,6.3,29,2021,4,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.095,Medium Risk,36
